id,PredictionString,negative,typical,indeterminate,atypical
067d0d1495a8_study,negative 0.0206 0 0 1 1 typical 0.8443 0 0 1 1 indeterminate 0.1189 0 0 1 1 atypical 0.0162 0 0 1 1,0.020600498,0.84432733,0.11888648,0.016185664
0680d8beb75f_study,negative 0.0247 0 0 1 1 typical 0.6924 0 0 1 1 indeterminate 0.2329 0 0 1 1 atypical 0.0499 0 0 1 1,0.02474833,0.69242716,0.23290165,0.04992288
068be3f82883_study,negative 0.0052 0 0 1 1 typical 0.6206 0 0 1 1 indeterminate 0.3435 0 0 1 1 atypical 0.0308 0 0 1 1,0.0051602377,0.6205584,0.34348518,0.030796088
069d6c49a1d1_study,negative 0.7814 0 0 1 1 typical 0.0893 0 0 1 1 indeterminate 0.0981 0 0 1 1 atypical 0.0312 0 0 1 1,0.78138405,0.089304626,0.098147705,0.031163614
069f0610c6e5_study,negative 0.1061 0 0 1 1 typical 0.2177 0 0 1 1 indeterminate 0.6095 0 0 1 1 atypical 0.0667 0 0 1 1,0.106088944,0.21770556,0.6094718,0.06673367
06b01b8935cb_study,negative 0.0159 0 0 1 1 typical 0.2771 0 0 1 1 indeterminate 0.4595 0 0 1 1 atypical 0.2475 0 0 1 1,0.01591574,0.27707285,0.4594714,0.24754006
06b55d23496f_study,negative 0.0229 0 0 1 1 typical 0.8358 0 0 1 1 indeterminate 0.1197 0 0 1 1 atypical 0.0216 0 0 1 1,0.022948615,0.8357553,0.119650416,0.021645676
06dc92c4302a_study,negative 0.1699 0 0 1 1 typical 0.5719 0 0 1 1 indeterminate 0.2179 0 0 1 1 atypical 0.0402 0 0 1 1,0.169918,0.57193387,0.21794589,0.040202215
06e5fcfcd2f8_study,negative 0.7183 0 0 1 1 typical 0.1491 0 0 1 1 indeterminate 0.1047 0 0 1 1 atypical 0.0279 0 0 1 1,0.7183157,0.14909469,0.10469219,0.027897434
06ee997f0ba0_study,negative 0.0006 0 0 1 1 typical 0.8403 0 0 1 1 indeterminate 0.1051 0 0 1 1 atypical 0.054 0 0 1 1,0.00061502255,0.8403349,0.10508127,0.0539688
06f711c020a1_study,negative 0.1166 0 0 1 1 typical 0.5968 0 0 1 1 indeterminate 0.2355 0 0 1 1 atypical 0.0511 0 0 1 1,0.116570264,0.5968329,0.23545562,0.05114126
07096154447a_study,negative 0.0146 0 0 1 1 typical 0.7622 0 0 1 1 indeterminate 0.1753 0 0 1 1 atypical 0.048 0 0 1 1,0.014597622,0.7621953,0.17525096,0.04795615
070cbb72137d_study,negative 0.2161 0 0 1 1 typical 0.5632 0 0 1 1 indeterminate 0.1997 0 0 1 1 atypical 0.021 0 0 1 1,0.2160807,0.5632469,0.1996843,0.02098809
07110539dce9_study,negative 0.0078 0 0 1 1 typical 0.8989 0 0 1 1 indeterminate 0.0817 0 0 1 1 atypical 0.0115 0 0 1 1,0.007844181,0.8989471,0.0817209,0.011487755
0717c8ac304f_study,negative 0.0167 0 0 1 1 typical 0.8291 0 0 1 1 indeterminate 0.1265 0 0 1 1 atypical 0.0277 0 0 1 1,0.016731484,0.8291047,0.12649596,0.027667863
0718a591b693_study,negative 0.2692 0 0 1 1 typical 0.5196 0 0 1 1 indeterminate 0.1885 0 0 1 1 atypical 0.0227 0 0 1 1,0.26919496,0.5196363,0.18846764,0.02270117
0725e859c8de_study,negative 0.0342 0 0 1 1 typical 0.8355 0 0 1 1 indeterminate 0.1143 0 0 1 1 atypical 0.016 0 0 1 1,0.03423907,0.83549196,0.11429514,0.01597393
072ae7beb987_study,negative 0.9593 0 0 1 1 typical 0.0073 0 0 1 1 indeterminate 0.0285 0 0 1 1 atypical 0.0049 0 0 1 1,0.9593055,0.007321085,0.02846355,0.0049098707
072f2a6a3afe_study,negative 0.0 0 0 1 1 typical 0.9979 0 0 1 1 indeterminate 0.0019 0 0 1 1 atypical 0.0002 0 0 1 1,7.650421e-08,0.9978636,0.0019138433,0.00022254506
075544a7881c_study,negative 0.0001 0 0 1 1 typical 0.962 0 0 1 1 indeterminate 0.0325 0 0 1 1 atypical 0.0054 0 0 1 1,0.00014989905,0.9619863,0.03249684,0.0053669843
07595b2a3543_study,negative 0.0001 0 0 1 1 typical 0.9799 0 0 1 1 indeterminate 0.0185 0 0 1 1 atypical 0.0015 0 0 1 1,7.271128e-05,0.9798941,0.01850642,0.0015267925
075ca6e0fdca_study,negative 0.5444 0 0 1 1 typical 0.2064 0 0 1 1 indeterminate 0.1867 0 0 1 1 atypical 0.0626 0 0 1 1,0.54435706,0.2064244,0.1866637,0.06255478
076451eaa633_study,negative 0.8268 0 0 1 1 typical 0.0634 0 0 1 1 indeterminate 0.0883 0 0 1 1 atypical 0.0215 0 0 1 1,0.82680607,0.06341836,0.08830846,0.021467088
0786e68c8c8d_study,negative 0.9582 0 0 1 1 typical 0.0185 0 0 1 1 indeterminate 0.0173 0 0 1 1 atypical 0.0061 0 0 1 1,0.9581513,0.01853224,0.017258791,0.0060575674
078e02e7614f_study,negative 0.0437 0 0 1 1 typical 0.2004 0 0 1 1 indeterminate 0.4203 0 0 1 1 atypical 0.3355 0 0 1 1,0.043723587,0.20044115,0.42033362,0.3355016
07908d53db2b_study,negative 0.0327 0 0 1 1 typical 0.5562 0 0 1 1 indeterminate 0.2817 0 0 1 1 atypical 0.1294 0 0 1 1,0.03274975,0.55616677,0.28172934,0.12935418
079e0cefd391_study,negative 0.0128 0 0 1 1 typical 0.8099 0 0 1 1 indeterminate 0.1549 0 0 1 1 atypical 0.0224 0 0 1 1,0.012803421,0.80990803,0.15485035,0.02243822
07a2358b4e59_study,negative 0.9581 0 0 1 1 typical 0.0211 0 0 1 1 indeterminate 0.0149 0 0 1 1 atypical 0.0059 0 0 1 1,0.95813006,0.021135923,0.014853131,0.005880875
07ab05ea79fa_study,negative 0.0079 0 0 1 1 typical 0.7845 0 0 1 1 indeterminate 0.1501 0 0 1 1 atypical 0.0575 0 0 1 1,0.007859386,0.78449184,0.15014431,0.057504423
07b01d3eb9d2_study,negative 0.5001 0 0 1 1 typical 0.0531 0 0 1 1 indeterminate 0.2888 0 0 1 1 atypical 0.158 0 0 1 1,0.5000696,0.053145923,0.28875226,0.15803222
07c985cdc2e3_study,negative 0.8748 0 0 1 1 typical 0.0755 0 0 1 1 indeterminate 0.0395 0 0 1 1 atypical 0.0103 0 0 1 1,0.87479603,0.0754629,0.039485797,0.010255315
07caeab1de20_study,negative 0.0247 0 0 1 1 typical 0.7719 0 0 1 1 indeterminate 0.1832 0 0 1 1 atypical 0.0201 0 0 1 1,0.02471413,0.77191865,0.18322535,0.020141818
07d5f3e47055_study,negative 0.6399 0 0 1 1 typical 0.187 0 0 1 1 indeterminate 0.1405 0 0 1 1 atypical 0.0325 0 0 1 1,0.6399246,0.18698828,0.14053757,0.032549575
07e85f8f5e29_study,negative 0.4041 0 0 1 1 typical 0.2618 0 0 1 1 indeterminate 0.1553 0 0 1 1 atypical 0.1788 0 0 1 1,0.40409508,0.2618135,0.15527675,0.1788147
07ee38c90625_study,negative 0.1775 0 0 1 1 typical 0.0924 0 0 1 1 indeterminate 0.3182 0 0 1 1 atypical 0.4119 0 0 1 1,0.17749324,0.092431076,0.31816965,0.41190603
0809cb7a5f38_study,negative 0.8892 0 0 1 1 typical 0.0432 0 0 1 1 indeterminate 0.0535 0 0 1 1 atypical 0.0141 0 0 1 1,0.8891941,0.043238547,0.053500816,0.014066489
080c164369e7_study,negative 0.2595 0 0 1 1 typical 0.4683 0 0 1 1 indeterminate 0.2397 0 0 1 1 atypical 0.0325 0 0 1 1,0.25954396,0.46826783,0.23965015,0.032538034
08277cefd028_study,negative 0.0122 0 0 1 1 typical 0.5789 0 0 1 1 indeterminate 0.3176 0 0 1 1 atypical 0.0913 0 0 1 1,0.012220073,0.578918,0.3175582,0.09130377
082cafb03942_study,negative 0.0 0 0 1 1 typical 0.9954 0 0 1 1 indeterminate 0.0044 0 0 1 1 atypical 0.0002 0 0 1 1,5.0872245e-07,0.99540836,0.004353862,0.00023726061
082f133bd70d_study,negative 0.0521 0 0 1 1 typical 0.6364 0 0 1 1 indeterminate 0.2557 0 0 1 1 atypical 0.0558 0 0 1 1,0.052077662,0.6363959,0.2556972,0.055829328
0833353809f6_study,negative 0.6566 0 0 1 1 typical 0.1362 0 0 1 1 indeterminate 0.1853 0 0 1 1 atypical 0.0219 0 0 1 1,0.65662813,0.13616717,0.1853141,0.021890631
083cdfc443c7_study,negative 0.0051 0 0 1 1 typical 0.8599 0 0 1 1 indeterminate 0.1211 0 0 1 1 atypical 0.0139 0 0 1 1,0.005105659,0.85993993,0.1210932,0.013861272
0845243089f8_study,negative 0.006 0 0 1 1 typical 0.9014 0 0 1 1 indeterminate 0.0788 0 0 1 1 atypical 0.0139 0 0 1 1,0.0059881974,0.90137124,0.078777276,0.0138633
0846afd21193_study,negative 0.0105 0 0 1 1 typical 0.8995 0 0 1 1 indeterminate 0.0877 0 0 1 1 atypical 0.0023 0 0 1 1,0.010537696,0.89947873,0.08771723,0.0022662904
0847b3407f85_study,negative 0.5488 0 0 1 1 typical 0.1986 0 0 1 1 indeterminate 0.1938 0 0 1 1 atypical 0.0589 0 0 1 1,0.54877734,0.19859384,0.19376239,0.058866438
08493873ea34_study,negative 0.0001 0 0 1 1 typical 0.982 0 0 1 1 indeterminate 0.0169 0 0 1 1 atypical 0.0011 0 0 1 1,6.0760358e-05,0.98196226,0.016857432,0.0011195355
085006d8963b_study,negative 0.0211 0 0 1 1 typical 0.8903 0 0 1 1 indeterminate 0.0766 0 0 1 1 atypical 0.0121 0 0 1 1,0.02107075,0.89027774,0.07655878,0.012092745
0862f314ec92_study,negative 0.6005 0 0 1 1 typical 0.1527 0 0 1 1 indeterminate 0.1872 0 0 1 1 atypical 0.0597 0 0 1 1,0.6004587,0.15268484,0.18720359,0.05965291
086f0ab55636_study,negative 0.344 0 0 1 1 typical 0.3724 0 0 1 1 indeterminate 0.2397 0 0 1 1 atypical 0.0439 0 0 1 1,0.3439867,0.37244558,0.23968598,0.04388177
0875e99cfbef_study,negative 0.7753 0 0 1 1 typical 0.1217 0 0 1 1 indeterminate 0.0912 0 0 1 1 atypical 0.0117 0 0 1 1,0.7753314,0.12174114,0.09124485,0.011682628
0878e798a4a6_study,negative 0.0173 0 0 1 1 typical 0.8373 0 0 1 1 indeterminate 0.1226 0 0 1 1 atypical 0.0229 0 0 1 1,0.017254269,0.83727217,0.12258467,0.022888862
088317a7f035_study,negative 0.0003 0 0 1 1 typical 0.9776 0 0 1 1 indeterminate 0.02 0 0 1 1 atypical 0.0021 0 0 1 1,0.00033090007,0.97759056,0.02002685,0.0020516284
088665db15b6_study,negative 0.2805 0 0 1 1 typical 0.0596 0 0 1 1 indeterminate 0.3737 0 0 1 1 atypical 0.2862 0 0 1 1,0.28045115,0.059588727,0.37373132,0.2862288
08872a6c1b69_study,negative 0.0074 0 0 1 1 typical 0.8239 0 0 1 1 indeterminate 0.1256 0 0 1 1 atypical 0.0431 0 0 1 1,0.0074190814,0.823865,0.1256377,0.043078274
0893fd4ae349_study,negative 0.8881 0 0 1 1 typical 0.0456 0 0 1 1 indeterminate 0.053 0 0 1 1 atypical 0.0133 0 0 1 1,0.88812983,0.0456272,0.052960478,0.013282512
089b1ed81bba_study,negative 0.0023 0 0 1 1 typical 0.8921 0 0 1 1 indeterminate 0.0849 0 0 1 1 atypical 0.0207 0 0 1 1,0.0023097314,0.8921296,0.08486521,0.02069537
08aad9bda74f_study,negative 0.934 0 0 1 1 typical 0.0328 0 0 1 1 indeterminate 0.0225 0 0 1 1 atypical 0.0108 0 0 1 1,0.93399596,0.032750137,0.022458848,0.010795071
08b3ed9bd8ff_study,negative 0.0194 0 0 1 1 typical 0.5685 0 0 1 1 indeterminate 0.2497 0 0 1 1 atypical 0.1624 0 0 1 1,0.019425046,0.5685083,0.24965113,0.16241543
08b5ac196fae_study,negative 0.9166 0 0 1 1 typical 0.0215 0 0 1 1 indeterminate 0.0465 0 0 1 1 atypical 0.0154 0 0 1 1,0.91659623,0.021468962,0.046530053,0.01540471
08b5d40af543_study,negative 0.1412 0 0 1 1 typical 0.7166 0 0 1 1 indeterminate 0.1188 0 0 1 1 atypical 0.0235 0 0 1 1,0.14122362,0.7165702,0.118750185,0.023456005
08bf9775ebfd_study,negative 0.3212 0 0 1 1 typical 0.3827 0 0 1 1 indeterminate 0.2382 0 0 1 1 atypical 0.0579 0 0 1 1,0.32118735,0.38268518,0.23818533,0.057942167
08c27d332b66_study,negative 0.0 0 0 1 1 typical 0.9985 0 0 1 1 indeterminate 0.0015 0 0 1 1 atypical 0.0 0 0 1 1,8.396616e-08,0.99849856,0.0014613414,4.0017923e-05
08c7df1f8eee_study,negative 0.7926 0 0 1 1 typical 0.0937 0 0 1 1 indeterminate 0.0829 0 0 1 1 atypical 0.0308 0 0 1 1,0.79255617,0.093676925,0.08292278,0.030844117
08d64eda9bab_study,negative 0.5087 0 0 1 1 typical 0.3309 0 0 1 1 indeterminate 0.1381 0 0 1 1 atypical 0.0223 0 0 1 1,0.50872284,0.3309027,0.13812248,0.022251993
08d6fe3e5c11_study,negative 0.005 0 0 1 1 typical 0.9071 0 0 1 1 indeterminate 0.0731 0 0 1 1 atypical 0.0147 0 0 1 1,0.005039498,0.9071058,0.07312333,0.014731448
08e2e4a4410e_study,negative 0.0 0 0 1 1 typical 0.9972 0 0 1 1 indeterminate 0.0027 0 0 1 1 atypical 0.0001 0 0 1 1,3.2578757e-07,0.99723536,0.0026975921,6.6638815e-05
08ec6f5aa0df_study,negative 0.0415 0 0 1 1 typical 0.382 0 0 1 1 indeterminate 0.2484 0 0 1 1 atypical 0.3282 0 0 1 1,0.04150484,0.38195106,0.24836236,0.32818177
08ee3bc2ae53_study,negative 0.0703 0 0 1 1 typical 0.7242 0 0 1 1 indeterminate 0.1963 0 0 1 1 atypical 0.0092 0 0 1 1,0.0702719,0.72416145,0.19632758,0.009239113
08f053401845_study,negative 0.0013 0 0 1 1 typical 0.9475 0 0 1 1 indeterminate 0.0461 0 0 1 1 atypical 0.005 0 0 1 1,0.0013319423,0.9475041,0.046128716,0.005035226
090c33962b67_study,negative 0.0069 0 0 1 1 typical 0.8133 0 0 1 1 indeterminate 0.1627 0 0 1 1 atypical 0.0171 0 0 1 1,0.006897152,0.81325454,0.16273467,0.0171137
09106a2aec96_study,negative 0.1208 0 0 1 1 typical 0.3125 0 0 1 1 indeterminate 0.3735 0 0 1 1 atypical 0.1933 0 0 1 1,0.120760195,0.31249514,0.3734899,0.19325484
09153fbcd2ef_study,negative 0.0141 0 0 1 1 typical 0.8329 0 0 1 1 indeterminate 0.1005 0 0 1 1 atypical 0.0525 0 0 1 1,0.014111462,0.8328817,0.10046136,0.0525455
09249d4b7b53_study,negative 0.8352 0 0 1 1 typical 0.052 0 0 1 1 indeterminate 0.094 0 0 1 1 atypical 0.0187 0 0 1 1,0.8352292,0.052034847,0.09398988,0.018746002
092a33abfd84_study,negative 0.0004 0 0 1 1 typical 0.966 0 0 1 1 indeterminate 0.0321 0 0 1 1 atypical 0.0016 0 0 1 1,0.0003823178,0.9659561,0.032095693,0.0015659415
09419c95273e_study,negative 0.0818 0 0 1 1 typical 0.5507 0 0 1 1 indeterminate 0.2317 0 0 1 1 atypical 0.1358 0 0 1 1,0.08176773,0.55071235,0.23167795,0.13584195
0949b847bda6_study,negative 0.0 0 0 1 1 typical 0.9913 0 0 1 1 indeterminate 0.0079 0 0 1 1 atypical 0.0008 0 0 1 1,2.0373744e-05,0.9912977,0.007855979,0.00082597265
09539e4d58bb_study,negative 0.07 0 0 1 1 typical 0.5345 0 0 1 1 indeterminate 0.239 0 0 1 1 atypical 0.1565 0 0 1 1,0.070002764,0.53445786,0.23903157,0.15650776
095a25cc191d_study,negative 0.8869 0 0 1 1 typical 0.0588 0 0 1 1 indeterminate 0.0379 0 0 1 1 atypical 0.0164 0 0 1 1,0.8869326,0.058770467,0.037874922,0.016421976
095d54d31dc0_study,negative 0.0 0 0 1 1 typical 0.9925 0 0 1 1 indeterminate 0.0072 0 0 1 1 atypical 0.0003 0 0 1 1,6.9515604e-06,0.9924731,0.0072081005,0.00031192
096061261805_study,negative 0.7982 0 0 1 1 typical 0.0742 0 0 1 1 indeterminate 0.0824 0 0 1 1 atypical 0.0453 0 0 1 1,0.7982028,0.07416616,0.08238099,0.04525008
096c4eb10909_study,negative 0.5399 0 0 1 1 typical 0.0991 0 0 1 1 indeterminate 0.3067 0 0 1 1 atypical 0.0543 0 0 1 1,0.5399218,0.09908045,0.30671334,0.054284357
096eae67f478_study,negative 0.6965 0 0 1 1 typical 0.0557 0 0 1 1 indeterminate 0.1452 0 0 1 1 atypical 0.1026 0 0 1 1,0.69651556,0.055687364,0.1452115,0.10258556
0983897d389c_study,negative 0.0001 0 0 1 1 typical 0.9426 0 0 1 1 indeterminate 0.0444 0 0 1 1 atypical 0.0129 0 0 1 1,7.632174e-05,0.94263035,0.04441381,0.012879524
099f710eacfd_study,negative 0.0003 0 0 1 1 typical 0.9364 0 0 1 1 indeterminate 0.0537 0 0 1 1 atypical 0.0096 0 0 1 1,0.0002916219,0.9363884,0.053723525,0.00959651
09a6c1515372_study,negative 0.6349 0 0 1 1 typical 0.1196 0 0 1 1 indeterminate 0.2092 0 0 1 1 atypical 0.0364 0 0 1 1,0.6348956,0.11957834,0.20917325,0.0363528
09aa1559bcd4_study,negative 0.178 0 0 1 1 typical 0.4181 0 0 1 1 indeterminate 0.3511 0 0 1 1 atypical 0.0528 0 0 1 1,0.17800805,0.4180894,0.35110256,0.05279999
09bb2eb902cb_study,negative 0.0508 0 0 1 1 typical 0.4863 0 0 1 1 indeterminate 0.233 0 0 1 1 atypical 0.23 0 0 1 1,0.05075749,0.4862857,0.23296891,0.22998795
09d8a69657ab_study,negative 0.5839 0 0 1 1 typical 0.2083 0 0 1 1 indeterminate 0.1736 0 0 1 1 atypical 0.0342 0 0 1 1,0.583889,0.20831373,0.17359398,0.034203243
09dd3b736a69_study,negative 0.0134 0 0 1 1 typical 0.7103 0 0 1 1 indeterminate 0.1935 0 0 1 1 atypical 0.0828 0 0 1 1,0.013425703,0.7102969,0.193513,0.08276432
09e9753e5ad7_study,negative 0.0068 0 0 1 1 typical 0.856 0 0 1 1 indeterminate 0.1179 0 0 1 1 atypical 0.0193 0 0 1 1,0.0067907865,0.8559687,0.11793294,0.019307591
09eff3975c81_study,negative 0.0563 0 0 1 1 typical 0.7116 0 0 1 1 indeterminate 0.193 0 0 1 1 atypical 0.0392 0 0 1 1,0.05627218,0.71155906,0.19298217,0.039186575
09fb4da6ca2f_study,negative 0.8952 0 0 1 1 typical 0.0289 0 0 1 1 indeterminate 0.0637 0 0 1 1 atypical 0.0122 0 0 1 1,0.89521974,0.028887292,0.06373837,0.0121546155
0a1a3dd9e738_study,negative 0.1554 0 0 1 1 typical 0.4352 0 0 1 1 indeterminate 0.2862 0 0 1 1 atypical 0.1232 0 0 1 1,0.15540326,0.4351715,0.28617674,0.12324844
0a256a4617e8_study,negative 0.0308 0 0 1 1 typical 0.7315 0 0 1 1 indeterminate 0.21 0 0 1 1 atypical 0.0278 0 0 1 1,0.030787159,0.73146284,0.20997487,0.027775135
0a29d44f380b_study,negative 0.0385 0 0 1 1 typical 0.7389 0 0 1 1 indeterminate 0.1804 0 0 1 1 atypical 0.0422 0 0 1 1,0.038527228,0.7388658,0.18037337,0.04223357
0a3066013f86_study,negative 0.5975 0 0 1 1 typical 0.1938 0 0 1 1 indeterminate 0.152 0 0 1 1 atypical 0.0567 0 0 1 1,0.59750646,0.19382697,0.15195014,0.05671646
0a316256e7b2_study,negative 0.1198 0 0 1 1 typical 0.6881 0 0 1 1 indeterminate 0.1611 0 0 1 1 atypical 0.0311 0 0 1 1,0.11977017,0.68806076,0.1610765,0.031092603
0a3cd97f740b_study,negative 0.721 0 0 1 1 typical 0.1329 0 0 1 1 indeterminate 0.1133 0 0 1 1 atypical 0.0328 0 0 1 1,0.72101253,0.13286285,0.113283806,0.03284084
0a49309fc682_study,negative 0.0425 0 0 1 1 typical 0.8333 0 0 1 1 indeterminate 0.1075 0 0 1 1 atypical 0.0168 0 0 1 1,0.04246574,0.8333133,0.10746649,0.016754448
0a54c691d360_study,negative 0.754 0 0 1 1 typical 0.1028 0 0 1 1 indeterminate 0.1124 0 0 1 1 atypical 0.0308 0 0 1 1,0.7539538,0.10280191,0.11243222,0.03081209
0a5b1c284bb4_study,negative 0.0001 0 0 1 1 typical 0.9792 0 0 1 1 indeterminate 0.0191 0 0 1 1 atypical 0.0015 0 0 1 1,0.00010497855,0.97924894,0.019104429,0.0015416291
0a5b9e289c44_study,negative 0.3173 0 0 1 1 typical 0.3426 0 0 1 1 indeterminate 0.3014 0 0 1 1 atypical 0.0386 0 0 1 1,0.31734273,0.3426336,0.30142862,0.03859506
0a763df67cdc_study,negative 0.0765 0 0 1 1 typical 0.5361 0 0 1 1 indeterminate 0.2645 0 0 1 1 atypical 0.1229 0 0 1 1,0.07646713,0.53614664,0.26450998,0.12287632
0a903dd7283d_study,negative 0.0131 0 0 1 1 typical 0.7535 0 0 1 1 indeterminate 0.2181 0 0 1 1 atypical 0.0153 0 0 1 1,0.013124591,0.75351226,0.21810621,0.015256892
0a9169b86b81_study,negative 0.0007 0 0 1 1 typical 0.9494 0 0 1 1 indeterminate 0.0446 0 0 1 1 atypical 0.0053 0 0 1 1,0.0007255899,0.94942987,0.04457627,0.0052682282
0a95fd575cf1_study,negative 0.262 0 0 1 1 typical 0.2254 0 0 1 1 indeterminate 0.2674 0 0 1 1 atypical 0.2452 0 0 1 1,0.2620089,0.22537628,0.26737115,0.24524368
0a9da1fa077e_study,negative 0.6079 0 0 1 1 typical 0.1175 0 0 1 1 indeterminate 0.1484 0 0 1 1 atypical 0.1262 0 0 1 1,0.60785097,0.11750425,0.14844666,0.12619808
0aab6d016736_study,negative 0.1253 0 0 1 1 typical 0.5941 0 0 1 1 indeterminate 0.219 0 0 1 1 atypical 0.0616 0 0 1 1,0.12526584,0.5941179,0.21898857,0.06162767
0ab744a0db95_study,negative 0.0488 0 0 1 1 typical 0.6669 0 0 1 1 indeterminate 0.2314 0 0 1 1 atypical 0.0529 0 0 1 1,0.048781753,0.6669065,0.2313931,0.052918594
0abb818755e4_study,negative 0.0152 0 0 1 1 typical 0.0398 0 0 1 1 indeterminate 0.1866 0 0 1 1 atypical 0.7584 0 0 1 1,0.015210152,0.039788015,0.18658447,0.7584174
0ace558d4b99_study,negative 0.5316 0 0 1 1 typical 0.2255 0 0 1 1 indeterminate 0.1918 0 0 1 1 atypical 0.051 0 0 1 1,0.5316249,0.22552918,0.1918443,0.051001657
0acf45b01bdf_study,negative 0.4566 0 0 1 1 typical 0.3418 0 0 1 1 indeterminate 0.169 0 0 1 1 atypical 0.0326 0 0 1 1,0.45656195,0.34180012,0.16902813,0.032609794
0ad39f5b94c1_study,negative 0.0 0 0 1 1 typical 0.9836 0 0 1 1 indeterminate 0.0151 0 0 1 1 atypical 0.0013 0 0 1 1,1.3134577e-05,0.98363554,0.015072603,0.0012786761
0ad70ae5bcc3_study,negative 0.8492 0 0 1 1 typical 0.0871 0 0 1 1 indeterminate 0.0526 0 0 1 1 atypical 0.0111 0 0 1 1,0.8491838,0.087146856,0.052591324,0.011077991
0adaae6adf1b_study,negative 0.7868 0 0 1 1 typical 0.0904 0 0 1 1 indeterminate 0.0914 0 0 1 1 atypical 0.0314 0 0 1 1,0.7867989,0.09039754,0.091374815,0.031428777
0adca2b37fe5_study,negative 0.9658 0 0 1 1 typical 0.0088 0 0 1 1 indeterminate 0.0211 0 0 1 1 atypical 0.0043 0 0 1 1,0.9658404,0.008822321,0.021057362,0.0042799497
0adfd8d6f010_study,negative 0.0 0 0 1 1 typical 0.9917 0 0 1 1 indeterminate 0.0079 0 0 1 1 atypical 0.0004 0 0 1 1,5.369998e-06,0.99169827,0.007887336,0.0004090363
0af232c221f8_study,negative 0.3111 0 0 1 1 typical 0.203 0 0 1 1 indeterminate 0.3064 0 0 1 1 atypical 0.1795 0 0 1 1,0.31106916,0.20302692,0.3064303,0.1794736
0b0449d32b66_study,negative 0.0906 0 0 1 1 typical 0.2757 0 0 1 1 indeterminate 0.2445 0 0 1 1 atypical 0.3893 0 0 1 1,0.09055329,0.27572614,0.24445345,0.38926715
0b152dc8af83_study,negative 0.2756 0 0 1 1 typical 0.3838 0 0 1 1 indeterminate 0.2294 0 0 1 1 atypical 0.1112 0 0 1 1,0.27556977,0.38383943,0.22938362,0.1112072
0b1671929731_study,negative 0.2983 0 0 1 1 typical 0.1528 0 0 1 1 indeterminate 0.4279 0 0 1 1 atypical 0.121 0 0 1 1,0.2982624,0.15282829,0.42788506,0.12102426
0b19774105f5_study,negative 0.8896 0 0 1 1 typical 0.0653 0 0 1 1 indeterminate 0.0345 0 0 1 1 atypical 0.0107 0 0 1 1,0.88961416,0.0652764,0.034450762,0.010658635
0b457ab68e89_study,negative 0.9479 0 0 1 1 typical 0.0042 0 0 1 1 indeterminate 0.0409 0 0 1 1 atypical 0.0069 0 0 1 1,0.9478681,0.004234691,0.04094958,0.0069476324
0b462ace8c37_study,negative 0.0025 0 0 1 1 typical 0.9373 0 0 1 1 indeterminate 0.0523 0 0 1 1 atypical 0.0079 0 0 1 1,0.0025239552,0.9373211,0.052267984,0.007886834
0b5593ee3915_study,negative 0.001 0 0 1 1 typical 0.9149 0 0 1 1 indeterminate 0.0721 0 0 1 1 atypical 0.012 0 0 1 1,0.0010184922,0.91485536,0.07211685,0.0120092435
0b58306a56c9_study,negative 0.4527 0 0 1 1 typical 0.2157 0 0 1 1 indeterminate 0.2361 0 0 1 1 atypical 0.0954 0 0 1 1,0.4527452,0.21574798,0.23610851,0.09539827
0b6a57fb8aaa_study,negative 0.3942 0 0 1 1 typical 0.2999 0 0 1 1 indeterminate 0.2308 0 0 1 1 atypical 0.0751 0 0 1 1,0.39421862,0.29987866,0.23080108,0.075101666
0b7a0022dbc8_study,negative 0.0265 0 0 1 1 typical 0.8191 0 0 1 1 indeterminate 0.1296 0 0 1 1 atypical 0.0248 0 0 1 1,0.026478631,0.81912506,0.1295639,0.0248324
0b86d8f6b4f2_study,negative 0.6118 0 0 1 1 typical 0.1307 0 0 1 1 indeterminate 0.1601 0 0 1 1 atypical 0.0975 0 0 1 1,0.61176366,0.13065727,0.16007333,0.09750574
0b89a95b6733_study,negative 0.6654 0 0 1 1 typical 0.1121 0 0 1 1 indeterminate 0.1747 0 0 1 1 atypical 0.0478 0 0 1 1,0.66541713,0.11209738,0.17470783,0.04777769
0b8dd4003cc7_study,negative 0.011 0 0 1 1 typical 0.8911 0 0 1 1 indeterminate 0.0692 0 0 1 1 atypical 0.0287 0 0 1 1,0.010976322,0.89113563,0.06919651,0.02869159
0ba072188224_study,negative 0.0038 0 0 1 1 typical 0.8965 0 0 1 1 indeterminate 0.084 0 0 1 1 atypical 0.0157 0 0 1 1,0.0038141755,0.8964566,0.08403477,0.01569445
0ba55e5422ab_study,negative 0.8826 0 0 1 1 typical 0.0363 0 0 1 1 indeterminate 0.069 0 0 1 1 atypical 0.0121 0 0 1 1,0.8826124,0.036265988,0.068980865,0.012140794
0baee5ac23b2_study,negative 0.0043 0 0 1 1 typical 0.8842 0 0 1 1 indeterminate 0.099 0 0 1 1 atypical 0.0124 0 0 1 1,0.0043106535,0.88423914,0.0990027,0.012447456
0bc5db15a5b8_study,negative 0.0432 0 0 1 1 typical 0.7143 0 0 1 1 indeterminate 0.2171 0 0 1 1 atypical 0.0254 0 0 1 1,0.043186553,0.7143353,0.21707939,0.025398757
